title,price,categoryName,address,neighborhood,street,city,postalCode,state,countryCode,website,phone,phoneUnformatted,claimThisBusiness,totalScore,permanentlyClosed,temporarilyClosed,placeId,categories,fid,cid,reviewsCount,imagesCount,imageCategories,scrapedAt,googleFoodUrl,hotelAds,openingHours,peopleAlsoSearch,placesTags,reviewsTags,gasPrices,url,searchPageUrl,searchString,language,rank,isAdvertisement,imageUrl,kgmid,location.lat,location.lng,additionalInfo.Service options,additionalInfo.Popular for,additionalInfo.Accessibility,additionalInfo.Offerings,additionalInfo.Dining options,additionalInfo.Amenities,additionalInfo.Atmosphere,additionalInfo.Crowd,additionalInfo.Planning,additionalInfo.Payments,additionalInfo.Parking,description,additionalInfo.Highlights,additionalInfo.Children,additionalInfo.Pets,additionalOpeningHours.Drive through,reserveTableUrl,additionalOpeningHours.Breakfast,additionalOpeningHours.Lunch,additionalOpeningHours.Dinner,additionalOpeningHours.Brunch,additionalOpeningHours.Takeout,additionalOpeningHours.Happy hours,additionalOpeningHours.Kitchen,additionalOpeningHours.Online service hours,additionalOpeningHours.Delivery,additionalInfo.From the business,reviewsDistribution.oneStar,reviewsDistribution.twoStar,reviewsDistribution.threeStar,reviewsDistribution.fourStar,reviewsDistribution.fiveStar,additionalInfo.Recycling,locatedIn,additionalOpeningHours.CoinFlip Bitcoin ATM,additionalOpeningHours.Pickup,additionalOpeningHours.Takeaway,additionalInfo.Service_options.Onsite_services,additionalInfo.Service_options.Takeout,additionalInfo.Service_options.Dine_in,additionalInfo.Service_options.Outdoor_seating,additionalInfo.Service_options.Curbside_pickup,additionalInfo.Service_options.Drive_through,additionalInfo.Service_options.Delivery,additionalInfo.Service_options.No_contact_delivery,additionalInfo.Service_options.In_store_pickup,additionalInfo.Service_options.In_store_shopping,additionalInfo.Service_options.Kerbside_pickup,additionalInfo.Service_options.Takeaway,additionalInfo.Service_options.On_site_services,additionalInfo.Popular_for.Lunch,additionalInfo.Popular_for.Dinner,additionalInfo.Popular_for.Solo_dining,additionalInfo.Popular_for.Breakfast,additionalInfo.Popular_for.Good_for_working_on_laptop,additionalInfo.Accessibility.Wheelchair_accessible_entrance,additionalInfo.Accessibility.Wheelchair_accessible_parking_lot,additionalInfo.Accessibility.Wheelchair_accessible_restroom,additionalInfo.Accessibility.Wheelchair_accessible_seating,additionalInfo.Accessibility.Assistive_hearing_loop,additionalInfo.Accessibility.Wheelchair_accessible_car_park,additionalInfo.Accessibility.Wheelchair_accessible_toilet,additionalInfo.Offerings.Comfort_food,additionalInfo.Offerings.Quick_bite,additionalInfo.Offerings.Coffee,additionalInfo.Offerings.Halal_food,additionalInfo.Offerings.Healthy_options,additionalInfo.Offerings.Small_plates,additionalInfo.Offerings.Vegan_options,additionalInfo.Offerings.Vegetarian_options,additionalInfo.Offerings.Alcohol,additionalInfo.Offerings.Beer,additionalInfo.Offerings.Cocktails,additionalInfo.Offerings.Food,additionalInfo.Offerings.Happy_hour_drinks,additionalInfo.Offerings.Happy_hour_food,additionalInfo.Offerings.Hard_liquor,additionalInfo.Offerings.Organic_dishes,additionalInfo.Offerings.Private_dining_room,additionalInfo.Offerings.Wine,additionalInfo.Offerings.Late_night_food,additionalInfo.Offerings.All_you_can_eat,additionalInfo.Offerings.Salad_bar,additionalInfo.Offerings.Dancing,additionalInfo.Offerings.Food_at_bar,additionalInfo.Offerings.Prepared_foods,additionalInfo.Offerings.Organic_products,additionalInfo.Offerings.Spirits,additionalInfo.Offerings.Arcade_games,additionalInfo.Dining_options.Lunch,additionalInfo.Dining_options.Dinner,additionalInfo.Dining_options.Catering,additionalInfo.Dining_options.Table_service,additionalInfo.Dining_options.Breakfast,additionalInfo.Dining_options.Dessert,additionalInfo.Dining_options.Seating,additionalInfo.Dining_options.Brunch,additionalInfo.Dining_options.Counter_service,additionalInfo.Amenities.Restroom,additionalInfo.Amenities.Bar_onsite,additionalInfo.Amenities.Wi_Fi,additionalInfo.Amenities.Free_Wi_Fi,additionalInfo.Amenities.Gender_neutral_restroom,additionalInfo.Amenities.Restaurant,additionalInfo.Amenities.Bar_on_site,additionalInfo.Amenities.Toilet,additionalInfo.Amenities.Gender_neutral_toilets,additionalInfo.Amenities.Lockers_available,additionalInfo.Amenities.Party_services,additionalInfo.Atmosphere.Casual,additionalInfo.Atmosphere.Trendy,additionalInfo.Atmosphere.Cozy,additionalInfo.Atmosphere.Quiet,additionalInfo.Atmosphere.Historic,additionalInfo.Atmosphere.Romantic,additionalInfo.Atmosphere.Upscale,additionalInfo.Atmosphere.Trending,additionalInfo.Atmosphere.Cosy,additionalInfo.Atmosphere.Upmarket,additionalInfo.Crowd.College_students,additionalInfo.Crowd.Tourists,additionalInfo.Crowd.Family_friendly,additionalInfo.Crowd.Groups,additionalInfo.Crowd.LGBTQ+_friendly,additionalInfo.Crowd.Transgender_safespace,additionalInfo.Crowd.Locals,additionalInfo.Crowd.University_students,additionalInfo.Planning.Accepts_reservations,additionalInfo.Planning.Brunch_reservations_recommended,additionalInfo.Planning.Lunch_reservations_recommended,additionalInfo.Planning.Dinner_reservations_recommended,additionalInfo.Planning.Usually_a_wait,additionalInfo.Planning.Quick_visit,additionalInfo.Payments.Credit_cards,additionalInfo.Payments.Debit_cards,additionalInfo.Payments.NFC_mobile_payments,additionalInfo.Payments.Checks,additionalInfo.Payments.Cash_only,additionalInfo.Payments.SNAP/EBT,additionalInfo.Parking.Free_parking_lot,additionalInfo.Parking.Usually_plenty_of_parking,additionalInfo.Parking.Free_street_parking,additionalInfo.Parking.On_site_parking,additionalInfo.Parking.Usually_somewhat_difficult_to_find_a_space,additionalInfo.Parking.Paid_street_parking,additionalInfo.Parking.Paid_parking_lot,additionalInfo.Parking.Valet_parking,additionalInfo.Parking.Paid_parking_garage,additionalInfo.Parking.Usually_difficult_to_find_a_space,additionalInfo.Parking.Free_of_charge_street_parking,additionalInfo.Parking.Plenty_of_parking,additionalInfo.Highlights.Great_coffee,additionalInfo.Highlights.Great_tea_selection,additionalInfo.Highlights.Fast_service,additionalInfo.Highlights.Fireplace,additionalInfo.Highlights.Great_beer_selection,additionalInfo.Highlights.Great_cocktails,additionalInfo.Highlights.Great_dessert,additionalInfo.Highlights.Great_wine_list,additionalInfo.Highlights.Serves_local_specialty,additionalInfo.Highlights.Live_music,additionalInfo.Highlights.Sports,additionalInfo.Highlights.Rooftop_seating,additionalInfo.Highlights.Live_performances,additionalInfo.Highlights.Karaoke,additionalInfo.Highlights.Trivia_night,additionalInfo.Highlights.Active_military_discounts,additionalInfo.Highlights.Bar_games,additionalInfo.Children.Good_for_kids,additionalInfo.Children.High_chairs,additionalInfo.Children.Kids'_menu,additionalInfo.Children.Has_changing_table(s),additionalInfo.Children.Good_for_kids_birthday,additionalInfo.Children.Family_discount,additionalInfo.Children.Playground,additionalInfo.Pets.Dogs_allowed_outside,additionalInfo.Pets.Dogs_allowed,additionalInfo.Pets.Dogs_allowed_inside,additionalOpeningHours.Drive_through.day,additionalOpeningHours.Drive_through.hours,additionalOpeningHours.Breakfast.day,additionalOpeningHours.Breakfast.hours,additionalOpeningHours.Lunch.day,additionalOpeningHours.Lunch.hours,additionalOpeningHours.Dinner.day,additionalOpeningHours.Dinner.hours,additionalOpeningHours.Brunch.day,additionalOpeningHours.Brunch.hours,additionalOpeningHours.Takeout.day,additionalOpeningHours.Takeout.hours,additionalOpeningHours.Happy_hours.day,additionalOpeningHours.Happy_hours.hours,additionalOpeningHours.Kitchen.day,additionalOpeningHours.Kitchen.hours,additionalOpeningHours.Online_service_hours.day,additionalOpeningHours.Online_service_hours.hours,additionalOpeningHours.Delivery.day,additionalOpeningHours.Delivery.hours,additionalInfo.From_the_business.Identifies_as_women_owned,additionalInfo.From_the_business.Identifies_as_veteran_owned,additionalInfo.From_the_business.Identifies_as_Latino_owned,additionalInfo.From_the_business.Identifies_as_Asian_owned,additionalInfo.From_the_business.Small_business,additionalInfo.From_the_business.Identifies_as_LGBTQ+_owned,additionalInfo.Recycling.Electronics,additionalInfo.Recycling.Plastic_bottles,additionalOpeningHours.CoinFlip_Bitcoin_ATM.day,additionalOpeningHours.CoinFlip_Bitcoin_ATM.hours,additionalOpeningHours.Pickup.day,additionalOpeningHours.Pickup.hours,additionalOpeningHours.Takeaway.day,additionalOpeningHours.Takeaway.hours
Ricewood,$10–20,Barbecue restaurant,"245 N Maple Rd, Ann Arbor, MI 48103",Abbot,245 N Maple Rd,Ann Arbor,48103,Michigan,US,http://ricewoodbbq.com/,(734) 929-5405,+17349295405,False,4.9,False,False,ChIJpwc2z9CxPIgRq_L9w82fF2g,"['Barbecue restaurant', 'Asian fusion restaurant', 'Caterer', 'Lunch restaurant', 'Rice restaurant']",0x883cb1d0cf3607a7:0x68179fcdc3fdf2ab,7500639410514162347,387,133,[],2025-07-08T17:45:34.049Z,,[],"[{'day': 'Monday', 'hours': 'Closed'}, {'day': 'Tuesday', 'hours': '11\u202fAM to 8\u202fPM'}, {'day': 'Wednesday', 'hours': '11\u202fAM to 8\u202fPM'}, {'day': 'Thursday', 'hours': '11\u202fAM to 8\u202fPM'}, {'day': 'Friday', 'hours': '11\u202fAM to 8\u202fPM'}, {'day': 'Saturday', 'hours': '11\u202fAM to 8\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],[],https://www.google.com/maps/search/?api=1&query=Ricewood&query_place_id=ChIJpwc2z9CxPIgRq_L9w82fF2g,"https://www.google.com/maps/search/restaurant/@42.273877,-83.7947695,15z?hl=en",restaurant,en,1,False,https://lh3.googleusercontent.com/p/AF1QipMxUlDpIs1jhnhfmH8v3jpeUSQU1gghiJbDXJWx=w408-h508-k-no,/g/11rz7p6wzb,42.2840319,-83.7816801,"[{'Onsite services': True}, {'Takeout': True}, {'Dine-in': True}]","[{'Lunch': True}, {'Dinner': True}, {'Solo dining': True}]","[{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]","[{'Comfort food': True}, {'Quick bite': True}]","[{'Lunch': True}, {'Dinner': True}, {'Catering': True}, {'Table service': False}]",[{'Restroom': True}],"[{'Casual': True}, {'Trendy': True}]",[{'College students': True}],[{'Accepts reservations': False}],"[{'Credit cards': True}, {'Debit cards': True}, {'NFC mobile payments': True}, {'Credit cards': True}]","[{'Free parking lot': True}, {'Usually plenty of parking': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Star's Cafe,$10–20,Middle Eastern restaurant,"2575 Jackson Ave, Ann Arbor, MI 48103",Lakewood,2575 Jackson Ave,Ann Arbor,48103,Michigan,US,https://www.starscafeannarbor.com/,(734) 996-0299,+17349960299,False,4.8,False,False,ChIJOxnOlsCxPIgR_ib7fI9uzKA,"['Middle Eastern restaurant', 'Cafe']",0x883cb1c096ce193b:0xa0cc6e8f7cfb26fe,11586757503873656574,573,141,[],2025-07-08T17:45:34.051Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 7\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 7\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 7\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 7\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 7\u202fPM'}, {'day': 'Saturday', 'hours': '9\u202fAM to 7\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],[],https://www.google.com/maps/search/?api=1&query=Star's%20Cafe&query_place_id=ChIJOxnOlsCxPIgR_ib7fI9uzKA,"https://www.google.com/maps/search/restaurant/@42.273877,-83.7947695,15z?hl=en",restaurant,en,2,False,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noNVS8x6gJBRH2koOdFCKykECD4F8q5tJz0SH8_zcmy9ffjsRLB1BAnFYj_-vVqduAzR6p9oEY-lL1rahNhSF5SsCzIF4imzwDHmtq0GrsT2tWgejiOlBaIeqv0hQvdpSwdrhDZwQ=w408-h306-k-no,/g/1tff88kh,42.2798421,-83.782594,"[{'Takeout': True}, {'Dine-in': True}]","[{'Breakfast': True}, {'Lunch': True}, {'Dinner': True}, {'Solo dining': True}]","[{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}, {'Wheelchair accessible restroom': True}, {'Wheelchair accessible seating': True}]","[{'Coffee': True}, {'Comfort food': True}, {'Halal food': True}, {'Healthy options': True}, {'Quick bite': True}, {'Small plates': True}, {'Vegan options': True}, {'Vegetarian options': True}]","[{'Breakfast': True}, {'Lunch': True}, {'Dinner': True}, {'Catering': True}, {'Dessert': True}, {'Seating': True}]",[{'Restroom': True}],"[{'Casual': True}, {'Cozy': True}, {'Quiet': True}, {'Trendy': True}]","[{'College students': True}, {'Tourists': True}]",[{'Accepts reservations': False}],"[{'Credit cards': True}, {'Debit cards': True}, {'NFC mobile payments': True}, {'Credit cards': True}]","[{'Free parking lot': True}, {'Free street parking': True}, {'Usually plenty of parking': True}]",Straightforward eatery in a shopping center offering an array of Middle Eastern staples.,"[{'Great coffee': True}, {'Great tea selection': True}]","[{'Good for kids': True}, {'High chairs': True}, {""Kids' menu"": True}]",[{'Dogs allowed outside': True}],,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Zingerman's Roadhouse,$20–30,American restaurant,"2501 Jackson Ave, Ann Arbor, MI 48103",Lakewood,2501 Jackson Ave,Ann Arbor,48103,Michigan,US,http://www.zingermansroadhouse.com/,(734) 663-3663,+17346633663,False,4.4,False,False,ChIJTQuF4cCxPIgR6H_8jbqyg88,"['American restaurant', 'Bar', 'Barbecue restaurant', 'Coffee shop', 'Takeout Restaurant', 'Restaurant']",0x883cb1c0e1850b4d:0xcf83b2ba8dfc7fe8,14952991702115975144,5246,2956,[],2025-07-08T17:45:34.052Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 10\u202fPM'}, {'day': 'Saturday', 'hours': '9\u202fAM to 10\u202fPM'}, {'day': 'Sunday', 'hours': '9\u202fAM to 9\u202fPM'}]",[],[],[],[],https://www.google.com/maps/search/?api=1&query=Zingerman's%20Roadhouse&query_place_id=ChIJTQuF4cCxPIgR6H_8jbqyg88,"https://www.google.com/maps/search/restaurant/@42.273877,-83.7947695,15z?hl=en",restaurant,en,3,False,https://lh3.googleusercontent.com/p/AF1QipNCY8r7GNXQeD1CVmbiMLFL5EbLhEqHHK6CNdqz=w408-h272-k-no,/m/0plhbz_,42.2799861,-83.7809722,"[{'Outdoor seating': True}, {'Curbside pickup': True}, {'Drive-through': True}, {'Takeout': True}, {'Dine-in': True}]","[{'Breakfast': True}, {'Lunch': True}, {'Dinner': True}, {'Solo dining': True}]","[{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}, {'Wheelchair accessible restroom': True}, {'Wheelchair accessible seating': True}]","[{'Alcohol': True}, {'Beer': True}, {'Cocktails': True}, {'Coffee': True}, {'Comfort food': True}, {'Food': True}, {'Happy hour drinks': True}, {'Happy hour food': True}, {'Hard liquor': True}, {'Healthy options': True}, {'Organic dishes': True}, {'Private dining room': True}, {'Small plates': True}, {'Vegetarian options': True}, {'Wine': True}]","[{'Breakfast': True}, {'Brunch': True}, {'Lunch': True}, {'Dinner': True}, {'Catering': True}, {'Dessert': True}, {'Seating': True}, {'Table service': True}]","[{'Bar onsite': True}, {'Restroom': True}, {'Wi-Fi': True}, {'Free Wi-Fi': True}]","[{'Casual': True}, {'Cozy': True}, {'Trendy': True}]","[{'College students': True}, {'Family-friendly': True}, {'Groups': True}, {'LGBTQ+ friendly': True}, {'Tourists': True}, {'Transgender safespace': True}]","[{'Brunch reservations recommended': True}, {'Lunch reservations recommended': True}, {'Dinner reservations recommended': True}, {'Accepts reservations': True}, {'Usually a wait': True}]","[{'Credit cards': True}, {'Debit cards': True}, {'NFC mobile payments': True}, {'Credit cards': True}]","[{'Free parking lot': True}, {'Free street parking': True}, {'Usually plenty of parking': True}]","Bustling locale offering hearty American comfort fare, local draft beers & a gourmet food shop.","[{'Fast service': True}, {'Fireplace': True}, {'Great beer selection': True}, {'Great cocktails': True}, {'Great coffee': True}, {'Great dessert': True}, {'Great tea selection': True}, {'Great wine list': True}, {'Serves local specialty': True}]","[{'Good for kids': True}, {'Has changing table(s)': True}, {'High chairs': True}, {""Kids' menu"": True}]","[{'Dogs allowed': True}, {'Dogs allowed outside': True}]","[{'day': 'Monday', 'hours': '7\u202fAM–9\u202fPM'}, {'day': 'Tuesday', 'hours': '7\u202fAM–9\u202fPM'}, {'day': 'Wednesday', 'hours': '7\u202fAM–9\u202fPM'}, {'day': 'Thursday', 'hours': '7\u202fAM–9\u202fPM'}, {'day': 'Friday', 'hours': '7\u202fAM–10\u202fPM'}, {'day': 'Saturday', 'hours': '7\u202fAM–10\u202fPM'}, {'day': 'Sunday', 'hours': '7\u202fAM–9\u202fPM'}]",,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,Sunday,7 AM–9 PM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Holiday's Restaurant,$10–20,Family restaurant,"2080 W Stadium Blvd, Ann Arbor, MI 48103",Dartmoor,2080 W Stadium Blvd,Ann Arbor,48103,Michigan,US,https://holidaysrestaurant.com/,(734) 668-1292,+17346681292,False,4.5,False,False,ChIJPRBnr8-xPIgRosZ_6Ytvdzo,"['Family restaurant', 'American restaurant', 'Breakfast restaurant']",0x883cb1cfaf67103d:0x3a776f8be97fc6a2,4212958623136990882,1073,189,[],2025-07-08T17:45:34.053Z,,[],"[{'day': 'Monday', 'hours': 'Closed'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Saturday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Sunday', 'hours': '8\u202fAM to 3\u202fPM'}]",[],[],[],[],https://www.google.com/maps/search/?api=1&query=Holiday's%20Restaurant&query_place_id=ChIJPRBnr8-xPIgRosZ_6Ytvdzo,"https://www.google.com/maps/search/restaurant/@42.273877,-83.7947695,15z?hl=en",restaurant,en,5,False,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq2YqmuhMbXiD6D1emLloJNNk34E3gCH1yccN8W98aijSg5qFf22YHwE33pZujK_o4MK_YdnnWrGvyRyPgvlpL3Jx07KjMu_fIEEp6XJCtrJ_Nwxi_pc_TzymXtup8VmV_MJE10hQ=w408-h306-k-no,/g/1thx0375,42.2724285,-83.775133,"[{'Outdoor seating': True}, {'Delivery': True}, {'Takeout': True}, {'Dine-in': True}]","[{'Breakfast': True}, {'Lunch': True}, {'Dinner': True}, {'Solo dining': True}]","[{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}, {'Wheelchair accessible restroom': True}, {'Wheelchair accessible seating': True}]","[{'Alcohol': True}, {'Beer': True}, {'Cocktails': True}, {'Coffee': True}, {'Comfort food': True}, {'Healthy options': True}, {'Quick bite': True}, {'Wine': True}]","[{'Breakfast': True}, {'Brunch': True}, {'Lunch': True}, {'Dinner': True}, {'Catering': True}, {'Dessert': True}, {'Seating': True}, {'Table service': True}]","[{'Restroom': True}, {'Wi-Fi': True}, {'Free Wi-Fi': True}]","[{'Casual': True}, {'Cozy': True}, {'Quiet': True}]","[{'Family-friendly': True}, {'Groups': True}, {'Tourists': True}]",[{'Accepts reservations': True}],"[{'Credit cards': True}, {'Debit cards': True}, {'NFC mobile payments': True}, {'Credit cards': True}]","[{'Free parking lot': True}, {'Free street parking': True}, {'Usually plenty of parking': True}]","Homestyle American cooking, including breakfast & a salad bar, in a cheerful, dinerlike setting.","[{'Fast service': True}, {'Great coffee': True}, {'Great dessert': True}, {'Serves local specialty': True}]","[{'Good for kids': True}, {'High chairs': True}, {""Kids' menu"": True}]",,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
